"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","Classification","R","G","B","NIR"
460709.36,5262520.13,15.41,28530,3,3,0,19532,19018,19018,19910
460709.59,5262520.87,17,29369,2,3,0,19532,19018,19275,20532
460709.17,5262519.53,13.37,28291,2,3,0,19789,19532,23387,14656
460707.17,5262513.25,0.01,28959,3,3,0,18247,17990,20560,16853
460710.91,5262524.98,25.91,29421,1,3,0,19275,19532,23387,13755
460710.99,5262525.23,25.5,29051,3,4,0,16705,15934,20817,18880
460707.32,5262513.72,0.01,29972,4,4,0,15163,14135,19018,16896
460707.78,5262515.15,0,29143,4,4,2,19018,17219,19018,25245
460707.93,5262515.6,0,28569,2,2,2,27756,25700,25443,29932
460708.63,5262517.77,2.42,28091,2,2,0,24929,23387,23901,22218
460709.72,5262521.15,0,31129,1,1,2,31354,28013,28013,32046
460710.02,5262522.06,0.1,31178,2,2,0,23130,22102,24415,16048
460710.26,5262522.82,0,31614,1,1,2,10537,11565,18504,9849
460710.38,5262523.2,0,31938,1,1,2,11308,12336,17733,10843
460710.61,5262523.88,0,31604,2,2,2,26214,24929,25957,16463
460710.81,5262524.51,0,31371,1,1,2,23644,21845,23901,24936
460710.94,5262524.91,0,28006,2,2,2,29041,26471,26214,28953
460706.74,5262511.15,36.38,28284,2,3,0,38293,36237,33410,0
460704.79,5262505.05,23.73,31076,3,3,0,38550,36494,33667,0
460707.19,5262512.58,39.37,28202,1,3,0,37522,35466,32639,0
460707.4,5262513.21,39.68,30788,1,3,0,33667,31611,28784,0
460704.86,5262505.26,23.23,28288,3,3,0,30840,28527,27242,0
460707.06,5262512.16,36.87,29818,2,2,0,30840,28784,25957,0
460707.51,5262513.56,39.56,29559,1,2,0,31354,29298,26214,0
460707.27,5262512.79,37.26,29340,2,2,0,32382,29555,28013,0
460707.48,5262513.47,38.58,29929,1,2,0,32125,29298,27756,0
460706.96,5262511.82,34.25,27973,1,1,0,34438,31611,30069,0
460705.41,5262506.95,23.25,29159,2,6,0,28270,26985,26214,23575
460704.99,5262505.65,20.53,28573,3,6,0,28270,26728,25957,22737
460701.86,5262495.84,0.77,28491,6,6,0,31097,29041,27756,25559
460704.62,5262504.48,18.01,28828,4,6,0,28013,26471,25700,21776
460702.89,5262499.08,7.01,28995,5,6,0,30583,28527,27756,23343
460702,5262496.27,0.69,28334,3,3,0,30840,28784,28013,23395
460707.65,5262513.97,37.52,29897,1,3,0,31097,29812,30069,24506
460704.4,5262503.79,15.8,29313,2,3,0,26985,25700,24929,21620
460707.76,5262514.32,37.31,28255,1,3,0,31097,29041,27242,20420
460702.16,5262496.76,0.73,30732,3,3,0,41634,39321,36751,30898
460704.43,5262503.88,15.06,28422,2,3,0,41891,39578,36751,26767
460709.03,5262518.28,43.98,28936,1,1,0,40606,38550,35723,20953
460705,5262505.65,17,28291,4,4,0,34952,32639,30840,28130
460707.43,5262513.27,32.9,28425,3,4,0,33153,31097,28527,28355
460708.93,5262517.97,42.67,28147,2,4,0,35466,33153,30583,26656
460709.4,5262519.44,44.46,28098,2,2,0,30840,28527,27242,29024
460709.57,5262519.97,45.48,29874,1,2,0,31097,28784,27499,28839
460709.18,5262518.72,40.65,27904,2,2,0,29555,28270,27499,28771
460709.5,5262519.72,43.34,30260,1,2,0,29555,28270,27499,28968
460709.28,5262519.06,40.74,28665,2,2,0,29298,27242,26728,23888
460709.06,5262518.34,38.12,28619,2,2,0,32639,30583,30069,26201
460709.77,5262520.58,43.04,30562,1,2,0,34181,32125,31611,25595
460709.91,5262521.01,43.1,29333,1,2,0,32125,29298,27756,29389
460709.45,5262519.57,40.44,30001,2,2,0,29812,26728,25443,29320
460710.04,5262521.4,43.05,29592,1,2,0,44204,40863,38550,29595
460709.56,5262519.89,40.24,30814,2,2,0,43176,39835,37522,29897
460709.74,5262520.45,40.27,28340,3,3,0,39064,36494,33924,30159
460709.95,5262521.1,41.57,28511,2,3,0,38293,35723,33153,30565
460710.35,5262522.36,43.39,29133,1,3,0,35980,32639,31097,29441
460709.84,5262520.77,40.08,28429,2,3,0,35209,31868,30583,28694
460709.51,5262519.74,38.22,28347,3,3,0,34695,31354,30069,28096
460709.57,5262519.93,37.78,28278,3,3,0,30326,28527,26985,22280
460710.09,5262521.55,40.89,30303,2,3,0,29812,27756,26214,22760
460710.33,5262522.29,42.45,28861,1,3,0,29555,27499,25957,22913
460709.15,5262518.6,33.53,29566,2,2,0,24158,24158,26985,15604
460709.61,5262520.04,37.09,29903,1,2,0,27242,27242,29812,16859
460709.67,5262520.21,36.43,31158,1,1,0,36751,36494,38036,20115
460710.55,5262522.96,41.37,29258,1,2,0,29555,29041,29298,24771
460709.51,5262519.72,33.87,30185,2,2,0,27499,26471,25957,26795
460711.15,5262524.85,45.26,30132,1,2,0,22873,21331,22616,24505
460711.12,5262524.73,43.28,28894,2,2,0,29298,26985,24929,29270
460711.22,5262525.05,43.07,30696,1,1,0,34438,32125,32125,28522
460709.16,5262518.59,27.36,29752,2,2,0,28784,26471,27499,24705
460709.95,5262521.07,31.97,28468,2,3,0,58339,57825,58596,20065
460709.3,5262519.01,26.87,29651,3,3,0,52171,52942,55255,17862
460710,5262521.22,31.47,29779,2,3,0,58596,59110,61423,17909
460705.39,5262506.76,0,29808,3,3,2,30069,28270,30583,13116
460710.97,5262524.23,37.32,29759,1,3,0,16962,16705,19532,31881
460709.91,5262520.93,29.88,28193,2,3,0,21074,20303,23901,27003
460709.98,5262521.13,29.48,29838,2,2,0,24158,23644,25443,25272
460711.09,5262524.62,37.67,30382,1,2,0,24672,24415,25957,26161
460709.21,5262518.71,23.3,28897,3,3,0,22359,21074,22873,22949
460711.19,5262524.91,37.65,29615,2,3,0,26728,25700,26728,25612
460710.74,5262523.5,33.05,28026,2,2,0,24158,22616,21845,30841
460709.96,5262521.06,26.71,29579,2,2,0,21845,21588,21074,24485
460710.73,5262523.45,31.24,29425,2,2,0,24929,25186,25443,28759
460710.12,5262521.55,25.17,30503,3,3,0,23901,23130,24158,23242
460710.76,5262523.52,28.91,29012,2,3,0,37265,34438,32896,26427
460710.15,5262521.64,24.48,27878,3,3,0,37779,34952,33410,27379
460710.86,5262523.86,28.72,27967,2,3,0,34438,31868,29298,30783
460710.62,5262523.1,26.85,28278,3,3,0,34695,32125,29812,30949
460710.25,5262521.91,23.23,28950,2,2,0,31354,30069,28784,26435
460710.79,5262523.62,26.45,29978,2,3,0,19532,19275,19532,21387
460710.26,5262521.95,22.43,28638,3,3,0,20303,20046,20303,22120
460710.3,5262522.06,21.78,29064,3,3,0,29298,28270,27242,28098
460711.18,5262524.82,25.8,29562,2,3,0,19789,19532,21331,16649
460708.06,5262515,0.34,28723,6,6,0,26728,26471,26214,30447
460710.96,5262524.08,19.63,28301,5,6,0,30583,29812,28784,24959
460708.16,5262515.3,0,28779,2,2,2,24672,23387,24929,28842
460708.43,5262516.15,0,28415,3,3,2,31354,29298,28527,30873
460709.84,5262520.5,0,27934,3,3,2,29812,28270,26985,32519
460710.52,5262522.6,0,31768,1,1,2,10537,11822,19275,8613
460710.99,5262524.06,0,31460,1,1,2,25957,24158,24672,24962
460711.33,5262525.09,0,30083,3,3,2,30326,27499,25957,31781
460705.07,5262505.14,23.31,30208,2,2,0,37522,35980,33153,0
460707.48,5262512.68,37.25,28370,2,2,0,31868,29041,28013,0
460707.81,5262513.72,39.26,30051,1,2,0,32125,29298,28270,0
460707.96,5262514.18,40.11,30634,1,1,0,36751,34181,31868,0
460703.09,5262498.93,7.11,27813,5,5,0,33667,31868,30326,27143
460707.72,5262513.43,37.08,29064,1,5,0,35980,33410,32896,24473
460707.46,5262512.61,35.49,27845,2,5,0,35466,32639,32382,23907
460705.18,5262505.47,20.56,29684,3,5,0,36494,34181,33153,22858
460704.95,5262504.76,18.32,30188,2,3,0,28784,26985,25957,21506
460704.6,5262503.66,15.89,28766,3,3,0,33667,31868,30583,22108
460707.83,5262513.78,36.83,28065,1,3,0,38036,36751,35980,25035
460704.71,5262503.98,15.65,30106,1,2,0,51914,49858,48573,29651
460702.32,5262496.49,0.59,27940,2,2,0,32125,30069,29298,28326
460709.54,5262519.1,46.59,29690,1,3,0,39321,36237,32125,20512
460709.04,5262517.55,43.02,27937,3,3,0,38293,35209,30840,23948
460709.25,5262518.21,44.29,29202,2,3,0,38807,35723,31354,22408
460709.19,5262518,43.07,29621,2,2,0,34952,33153,30326,28950
460709.65,5262519.44,46.45,29300,1,2,0,34181,32125,29298,28782
460709.64,5262519.4,45.6,29041,1,3,0,31868,29812,28270,28779
460709.18,5262517.97,42.24,29457,2,3,0,31354,29555,28013,29518
460707.78,5262513.59,32.15,28494,2,3,0,30069,28784,28270,24823
460707.54,5262512.82,30.65,29589,3,3,0,29555,28527,28013,24792
460709.74,5262519.72,45.29,28697,1,3,0,32896,30840,29298,28965
460707.72,5262513.38,30.92,28091,3,3,0,27756,26471,25700,26957
460708.88,5262517.01,38.64,28868,2,3,0,29041,27756,26985,27373
460709.69,5262519.56,44.17,29821,1,3,0,29041,27499,26214,27720
460709.8,5262519.91,43.15,29992,1,1,0,26471,25443,25186,29438
460708.13,5262514.65,31.65,28815,2,4,0,32896,31097,30840,25068
460703.41,5262499.86,0.37,28399,4,4,0,34438,32125,30326,19672
460707.38,5262512.3,26.3,27924,3,4,0,30583,29041,28270,23826
460708.23,5262514.96,31.36,29677,3,3,0,36494,33667,33153,25442
460709.39,5262518.6,38.16,29110,2,3,0,31868,29041,28527,28107
460709.95,5262520.34,41.39,28832,2,2,0,34438,31097,29555,32025
460710.25,5262521.27,43.34,29703,1,2,0,35209,31611,30069,31752
460710.27,5262521.34,41.59,29208,1,2,0,35723,32896,32639,27890
460710.33,5262521.53,41.05,30863,1,2,0,29298,27242,25700,22276
460709.91,5262520.2,38.5,28278,2,2,0,31868,30069,28527,21911
460708.82,5262516.78,30.36,31355,1,1,0,21845,21845,24672,12910
460709.59,5262519.2,34.89,28127,2,2,0,18761,17990,19532,19095
460709.89,5262520.14,36.72,30896,1,2,0,18504,17733,19532,19292
460709.68,5262519.46,34.45,30670,2,2,0,24672,23644,22616,18987
460711.12,5262523.97,44.13,30221,1,2,0,21588,20560,19789,18749
460704.64,5262503.65,0,27914,3,3,2,29555,26728,24672,28080
460709.73,5262519.62,33.87,28891,2,3,0,30326,28527,27756,22811
460711.24,5262524.36,44.21,29254,1,3,0,29041,28013,27242,24816
460709.18,5262517.87,27.31,29028,2,3,0,24158,23387,25186,21692
460705.17,5262505.32,0,28809,3,3,2,16191,16191,22616,14270
460709.28,5262518.19,27.07,31079,2,3,0,14135,12850,18504,13555
460705.32,5262505.77,0,28071,4,4,2,17990,17219,21588,16755
460709.98,5262520.38,31.07,28851,2,4,0,29298,29812,32896,23379
460708.79,5262516.64,23.15,29166,3,4,0,27756,28270,32125,15369
460708.67,5262516.25,21.69,28445,3,4,0,14392,14392,17990,13283
460710.09,5262520.7,30.67,28635,2,4,0,13621,14135,17476,21529
460705.58,5262506.56,0,28373,3,3,2,44461,41634,42148,18109
460710.21,5262521.07,29.66,31338,2,2,0,19275,17990,19018,24007
460711.3,5262524.48,37.56,28281,1,2,0,19789,18761,20817,26375
460709.53,5262518.94,24.79,29733,1,2,0,29041,28013,30069,20154
460705.85,5262507.4,0,30388,2,2,2,28527,25700,27756,20865
460709.58,5262519.1,24.2,28307,3,4,0,25700,25443,24672,22577
460709.57,5262519.07,23.2,29032,1,1,0,23644,22102,22616,20127
460710.77,5262522.8,30.02,29199,1,2,0,23644,22359,23387,24123
460709.72,5262519.52,23.22,29412,2,2,0,24158,23130,24158,21117
460710.27,5262521.22,25.78,29408,2,4,0,18761,18504,19789,19610
460709.94,5262520.2,23.62,28959,3,4,0,18247,17990,19275,18433
460709.53,5262518.91,21.08,27714,4,4,0,19532,19275,20303,17605
460710.33,5262521.4,25.02,29851,3,3,0,19532,18761,21331,19873
460710.52,5262521.98,23.74,28825,3,3,0,33410,32125,31097,25253
460711.13,5262523.91,28.33,28140,2,3,0,32896,31354,30069,23674
460710.95,5262523.35,26.29,30159,2,2,0,16962,16705,16448,19891
460710.6,5262522.24,20.94,28140,3,3,0,25186,24929,23901,25479
460710.58,5262522.16,19.82,29071,3,3,0,28527,28013,26728,21904
460708.62,5262515.97,0,28347,3,3,2,31354,29555,28784,33169
460708.79,5262516.49,0,28012,4,4,2,31868,29812,29298,29781
460709.1,5262517.44,0.07,29235,3,3,0,28784,27756,29298,19783
460710.01,5262520.26,0,27704,3,3,2,28784,27242,26985,31127
460710.45,5262521.63,0.03,28615,2,2,0,19789,19275,20560,18818
460710.57,5262521.98,0,31283,1,1,2,32125,31868,33667,13888
460710.95,5262523.16,0,31152,2,2,2,18247,16962,22359,12760
460707.76,5262512.85,39.62,29828,1,2,0,41634,40092,36237,0
460705.17,5262504.75,22.05,28904,2,2,0,25957,24672,23130,0
460707.7,5262512.66,37.59,29418,2,3,0,28784,26214,25700,0
460708.14,5262514.01,40.12,30132,1,2,0,34438,31868,29812,0
460707.8,5262512.97,37.33,28799,2,2,0,34952,32125,30069,0
460707.91,5262513.3,37.13,29949,1,1,0,37522,35209,33153,0
460708.03,5262513.66,37.77,29277,1,3,0,33153,31354,29812,22265
460708.81,5262516.11,41.69,30382,1,2,0,41891,40092,38550,21140
460705.3,5262505.13,18.56,28596,2,2,0,30840,28784,28013,26592
460709.65,5262518.75,46.4,28337,1,3,0,39835,37265,33924,24449
460709.17,5262517.22,42.87,29090,3,3,0,38036,35723,33153,26798
460708.96,5262516.55,40.66,28157,3,3,0,34438,32125,28270,29830
460709.34,5262517.74,42.96,29300,2,3,0,35466,33153,29041,30352
460709.82,5262519.26,46.49,30113,1,3,0,35980,33667,29298,31394
460709.45,5262518.1,42.81,29883,2,3,0,31354,29812,29555,28795
460708.97,5262516.59,39.89,28442,3,3,0,30326,29041,29041,27398
460709.92,5262519.57,46.24,27839,1,3,0,31611,30069,29555,29033
460707.72,5262512.68,30.79,30431,2,2,0,23130,23130,23387,28931
460709.55,5262518.41,43.63,28035,1,2,0,29812,29041,28527,25276
460709.12,5262517.04,39.02,30345,1,2,0,30326,29555,29812,27820
460707.85,5262513.09,30.69,29133,2,2,0,37008,36494,37265,24703
460709.81,5262519.2,42.92,28743,1,3,0,24929,24415,25186,27115
460708.07,5262513.76,31.89,28429,3,3,0,32382,32125,32896,24833
460703.47,5262499.33,0.22,28180,3,3,0,29041,26728,26214,26596
460708.33,5262514.57,32.57,28635,2,3,0,22616,21845,22102,22747
460709.47,5262518.13,39.38,30290,1,3,0,20046,19275,19532,28021
460709.94,5262519.59,41.95,29130,1,3,0,31868,29555,29041,24992
460703.6,5262499.73,0.36,28340,3,3,0,41120,37265,35209,25144
460709.61,5262518.58,40.46,28936,2,3,0,32639,30069,29555,24054
460708.24,5262514.28,30.3,28409,5,5,0,50629,48316,47288,26423
460709.38,5262517.83,37.1,29045,2,5,0,44204,41891,41120,24579
460708.49,5262515.04,31.87,28216,4,5,0,50115,47802,46774,26172
460709.15,5262517.12,35.71,29045,3,5,0,45746,43433,42662,24848
460710.45,5262521.17,43.38,29978,1,2,0,32639,29812,29298,31083
460710.15,5262520.26,41.46,29477,2,2,0,32382,29555,29041,30639
460709.24,5262517.41,34.52,29071,2,2,0,31611,29555,28784,26718
460710.09,5262520.05,40.25,30368,1,2,0,31611,29555,28527,32424
460709.34,5262517.72,34.34,28419,2,2,0,29555,28013,28013,27286
460710.24,5262520.52,40.38,30214,1,2,0,30326,29041,28527,29818
460710.21,5262520.41,39.23,29038,2,2,0,30326,28527,27499,20047
460710.55,5262521.49,41.49,30663,1,2,0,30840,28784,28013,20736
460704.43,5262502.3,0,29002,2,2,2,23130,21845,23387,19050
460710.45,5262521.15,39.91,29307,1,2,0,25700,24929,28013,13467
460709.84,5262519.25,35.29,30955,2,2,0,13621,12079,15420,15419
460710.15,5262520.21,37.17,28494,1,2,0,13878,12336,15677,15238
460711.29,5262523.78,44.07,30060,1,1,0,33924,32639,31611,18796
460710.14,5262520.17,34.45,30984,2,2,0,36237,33924,32382,25892
460711.64,5262524.86,44.87,29716,1,2,0,33667,31354,29812,29677
460711.6,5262524.72,43.77,29972,1,2,0,30840,29298,28013,28360
460705.09,5262504.36,0.06,28946,2,2,0,42148,39835,39578,21983
460709.36,5262517.72,27.32,30978,1,1,0,23644,23644,25443,19977
460709.07,5262516.79,24.61,29294,2,3,0,16705,16448,20560,10698
460705.35,5262505.14,0,29510,3,3,2,14392,14135,18761,17948
460708.98,5262516.53,23.18,28930,3,3,0,15677,15934,20560,15158
460710.2,5262520.32,31.21,29641,2,3,0,14392,14649,19532,15207
460705.64,5262506.04,0,29310,2,2,2,25186,22359,25443,18193
460710.38,5262520.9,30.68,29303,2,3,0,31868,30583,31611,16240
460705.93,5262506.93,0,30041,2,2,2,35723,31097,28784,28182
460710.41,5262520.99,29.94,30765,1,2,0,32896,30583,30069,14830
460711.03,5262522.91,33.27,27718,1,3,0,29812,26985,29298,18264
460709.78,5262519.01,25.09,29172,2,3,0,30840,27756,30069,17466
460711.13,5262523.21,33.29,30391,1,2,0,24158,23130,23901,21562
460706.18,5262507.72,0,29579,2,2,2,25700,23130,23387,21912
460710.87,5262522.4,30.3,28707,2,2,0,22616,21074,21588,21298
460711.26,5262523.62,33.43,30119,1,2,0,21845,20303,20817,21735
460710.94,5262522.61,29.99,29942,1,2,0,27756,26471,27242,20708
460710.07,5262519.88,23.47,28193,2,2,0,19789,19275,20046,15200
460711.11,5262523.15,30.67,30044,1,2,0,18504,17990,18761,15044
460709.97,5262519.57,21.91,27973,3,3,0,26728,25957,27756,18219
460710.17,5262520.19,23.13,28291,2,3,0,26471,25700,27499,18460
460711.05,5262522.94,26.61,28347,3,3,0,26728,25443,24672,29514
460711.08,5262523.02,25.94,29520,2,2,0,25957,24929,24158,20868
460710.73,5262521.91,22.47,30378,2,2,0,30069,28784,29812,24187
460710.85,5262522.27,20.63,28101,2,2,0,26214,25700,25957,26154
460710.04,5262519.69,7.3,29140,3,3,0,32896,30326,29812,29952
460710.05,5262519.72,6.39,29028,3,3,0,24929,22873,23901,20164
460710.01,5262519.58,5.29,28815,2,2,0,33153,32896,34438,18603
460710.06,5262519.71,0.17,28802,3,3,0,17476,17219,19532,19819
460710.44,5262520.88,0,28193,2,2,2,32125,29812,30069,26659
460710.67,5262521.59,0.51,29847,2,2,0,18504,18247,19789,15912
460710.73,5262521.78,0,30228,2,2,2,13107,12593,14135,12172
460710.99,5262522.57,0,31830,1,1,2,11051,12079,19789,8597
460711.1,5262522.91,0,31578,1,1,2,13107,13364,17990,11064
460711.21,5262523.27,0,30441,2,2,2,22616,21074,24672,25240
460711.32,5262523.62,0,30064,2,2,2,26728,24415,25700,24904
460711.57,5262524.37,0,30490,3,3,2,28013,25700,26471,28877
460705.39,5262504.59,22.28,29897,2,2,0,25957,24672,23644,0
460708.07,5262512.99,39.58,30463,1,2,0,27242,26214,23644,0
460708.03,5262512.86,38.42,29507,2,3,0,29041,27756,26728,0
460708.18,5262513.34,39.34,29389,1,3,0,28784,27499,26471,0
460705.5,5262504.92,22,28537,3,3,0,30326,29298,28527,0
460708.01,5262512.8,37.44,29621,2,3,0,25443,23130,22616,0
460708.33,5262513.81,40.16,29068,1,3,0,25443,22873,22359,0
460705.69,5262505.53,22.33,29117,3,3,0,25443,23130,22616,0
460708.11,5262513.09,37.21,30313,2,2,0,34952,32896,30069,0
460708.43,5262514.11,39.94,28779,1,2,0,34695,32639,29812,0
460705.9,5262506.18,21.93,28665,4,4,0,33667,32382,30840,28174
460708.23,5262513.48,37.79,28835,3,4,0,41634,40606,38550,25651
460709.36,5262517,44.5,29356,1,4,0,36494,34952,32896,23348
460708.94,5262515.68,42.09,29048,2,4,0,38550,37265,35209,24536
460706.01,5262506.51,21.74,29507,2,2,0,24415,22359,21845,21470
460709.03,5262515.96,41.77,29336,1,2,0,36237,34181,33410,21843
460709.61,5262517.79,44.27,30788,1,1,0,31611,29555,28784,30320
460705.47,5262504.81,16.52,27921,2,2,0,26728,25443,24672,25131
460703.1,5262497.38,0.42,27888,3,3,0,24929,22873,23644,24701
460707.33,5262510.64,27.99,28927,2,3,0,25186,24158,25443,23901
460707.91,5262512.45,30.69,29326,1,1,0,20817,20560,21845,25157
460710.17,5262519.52,44.79,28144,1,4,0,22616,22102,23387,28356
460709.2,5262516.46,38.28,30536,3,4,0,35723,35209,36494,23558
460710.12,5262519.35,44.14,28589,1,3,0,33667,33153,33924,20446
460707.79,5262512.07,28.21,27685,3,3,0,25186,23901,24929,23321
460708.24,5262513.46,31.76,30162,2,3,0,26214,25186,26214,22641
460710.13,5262519.38,43.31,29320,1,4,0,36494,35723,36494,23359
460709.67,5262517.93,39.44,28343,2,4,0,34695,33667,34438,23153
460703.67,5262499.15,0.32,28533,4,4,0,29812,27499,27242,25196
460709.26,5262516.67,36.99,27947,3,4,0,32896,31868,32639,23365
460709.8,5262518.32,40.32,29163,2,3,0,42919,40092,39064,20733
460710.12,5262519.34,42.29,29707,1,3,0,43433,40863,39835,20907
460703.83,5262499.65,0.57,28638,3,3,0,32382,29041,28270,26397
460710.18,5262519.52,41.38,30549,1,3,0,38550,36751,34695,26470
460703.95,5262500.01,0.44,28645,3,3,0,37779,35980,34438,29227
460708.38,5262513.87,29.92,27960,2,3,0,43690,41891,39321,25483
460710.65,5262520.98,43.5,30470,1,1,0,37522,34952,34438,26359
460710.75,5262521.28,43.25,28409,1,2,0,28270,25957,26214,23144
460710.49,5262520.48,41.66,28760,2,2,0,28784,26471,26728,22179
460710.71,5262521.15,42.12,29366,1,2,0,29555,26728,29041,27033
460710.43,5262520.3,40.45,28910,2,2,0,30583,26985,30069,26353
460710.81,5262521.46,41.92,28019,1,2,0,23901,20817,20560,21561
460710.47,5262520.42,39.84,29503,2,2,0,24672,21845,21331,21275
460704.62,5262502.07,0,28694,3,3,2,26214,25957,27499,17100
460710.92,5262521.81,41.67,29851,1,3,0,32125,31868,32896,23651
460709.29,5262516.72,31.01,28717,2,3,0,26728,26471,27756,22427
460710.09,5262519.2,36.03,30994,2,2,0,25186,22873,24415,15251
460711.27,5262522.91,43.34,28455,1,2,0,22616,20560,22616,15387
460710.56,5262520.67,37.64,28845,2,2,0,28784,26728,26471,24517
460711.47,5262523.51,43.99,29985,1,2,0,31097,29041,29298,22388
460711.3,5262522.98,41.83,27803,2,4,0,43690,41377,40092,29276
460705.02,5262503.31,0,29431,4,4,2,24158,23130,22873,27979
460708.99,5262515.74,26.52,28406,3,4,0,42405,40606,39064,26797
460711.64,5262524.05,44.28,29503,1,4,0,43176,40863,39578,29045
460711.78,5262524.49,44.55,30352,1,3,0,35980,32896,29812,22162
460710.36,5262520.03,34.48,27881,2,3,0,36751,33667,30583,24710
460711.84,5262524.67,43.95,30637,1,1,0,32125,29812,29041,23848
460709.24,5262516.52,24.48,28828,2,3,0,14135,14135,18504,13454
460709.5,5262517.31,26.04,29877,1,3,0,14135,14135,18504,12597
460709.34,5262516.8,24.18,28638,3,4,0,17476,17476,20303,14276
460705.69,5262505.38,0,28442,4,4,2,23130,20560,23130,17752
460709.6,5262517.63,25.81,28468,2,4,0,17476,17476,20560,14061
460710.54,5262520.58,32.28,29549,1,4,0,15163,15163,19275,13311
460710.63,5262520.86,32,28632,1,3,0,22873,21588,25700,15214
460710.5,5262520.44,31.16,30631,2,3,0,23387,22102,26214,15363
460705.95,5262506.18,0,30231,2,2,2,26214,22359,25186,20332
460706.24,5262507.08,0,31827,1,1,2,44204,39578,36237,26168
460706.36,5262507.45,0,31260,2,2,2,44204,40349,38550,22747
460711.3,5262522.94,33.15,28687,1,2,0,31097,28270,29555,20556
460711.14,5262522.42,31.08,28969,2,3,0,28784,26728,26985,20776
460711.43,5262523.32,33.42,30454,1,3,0,28527,26728,26728,20332
460706.5,5262507.88,0,29307,3,3,2,25957,23387,23644,24876
460710.15,5262519.31,23.34,27947,2,3,0,24158,23901,24672,18920
460711.34,5262523.05,30.97,28927,1,3,0,25443,24929,25700,18736
